prompt_id,question,domain_canonical,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label
triviaqa_00166_t1.0,"Edward Stanley served three terms as Prime Minister in the 19th century, he was known by what title?",Humanities,False,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,4.0,1.5491933384829668,23.5,28.650479926172267,1.8166422780855538,0.15192750096321106,0.021627038717269897,0.29555070400238037,7,0.0630137026309967,0
triviaqa_00167_t1.0,"Who has been President of France twice, but never been elected to the position?",Social Sciences,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,15.1,4.2059481689626175,1.68048202371607,0.15914228558540344,0.01070171408355236,0.3083772659301758,4,0.04703385382890701,1
triviaqa_00168_t1.0,The Estoril Grand Prix circuit is in which European country?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,0.0,0.0,1.1920928955078125e-07,1,3.552713678800501e-15,0
triviaqa_00169_t1.0,Blue Gum and Ironbark are species of which genus of Australian tree?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175175e-12,0.0,0.0,2.384185791015625e-07,1,3.197442310920451e-14,0
triviaqa_00170_t1.0,Rickets is caused by a lack of what essential element?,Medicine & Health,False,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,8.75,0.7664854858377946,0.609840304713515,0.08002279698848724,0.02550528571009636,0.16172844171524048,2,0.06801117211580276,0
triviaqa_00171_t1.0,"Which Scotsman was given a ship by Americans to harass English shipping near Great Britain, and later became an admiral in the Russian Navy of Catherine The Great?",Social Sciences,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,34.0,35.58932424196897,4.221928094859951,0.3020501732826233,0.011015818454325199,0.539858877658844,19,0.018221881240606308,1
triviaqa_00172_t1.0,"London's city bike rental scheme, which launched in 2010, is based on the Bixi project which introduced bike rental to which city?",Social Sciences,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,9.0,17.95828499606797,1.4190352743316528,0.11686156690120697,0.02475520223379135,0.23164911568164825,5,0.058061350136995316,1
triviaqa_00173_t1.0,"As well as gold, silver and platinum, objects made of what other material have to be hallmarked by an Assay Office?",STEM,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,17.05,24.24556660505174,1.1219280948801489,0.05064736679196358,0.008553659543395042,0.10392595827579498,5,0.02034926414489746,1
triviaqa_00174_t1.0,"The novels 'Dead Heat', 'Silks' and 'Even Money' were written by Dick Francis and his younger son. What is his son's first name?",Humanities,False,False,triviaqa,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.35,1.7684739183827394,17.15,34.54167772416389,3.208694969545529,0.3619835674762726,0.03983185067772865,0.6241422295570374,12,0.06392356008291245,1
triviaqa_00175_t1.0,Charles Rennie Mackintosh was a leading exponent of which art movement around the 1900's?,Humanities,False,False,triviaqa,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.4,1.2,15.25,12.821368881675623,1.1219280948801489,0.12929952144622803,0.05203341320157051,0.25461140275001526,5,0.11668910086154938,0
triviaqa_00176_t1.0,"On which island is the city of Knossos, once the capital of the ancient Minoan civilisation?",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00177_t1.0,Dame Judi Dench and which other actress played the Widdington sisters in the 2004 film Ladies in Lavender?,Humanities,False,False,triviaqa,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.9,1.57797338380595,21.0,29.235252692596998,3.1393538721498877,0.31030893325805664,0.023944711312651634,0.5519223213195801,12,0.049759622663259506,1
triviaqa_00178_t1.0,Who wrote the novel Cider With Rosie?,Humanities,False,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.7,1.1874342087037915,19.15,16.76685718910971,3.303701696040035,0.31413617730140686,0.011058221571147442,0.557464063167572,12,0.03654034435749054,1
triviaqa_00179_t1.0,Russia's TU-144 plane was the broad equivalent of which western airliner?,STEM,False,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.25,1.299038105676658,8.75,1.299038105676658,1.1917601481752027,0.16520746052265167,0.057293057441711426,0.31907519698143005,4,0.13040557503700256,0
triviaqa_00180_t1.0,Who was the director of the CIA from 1976-81?,Social Sciences,True,False,triviaqa,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.5,1.284523257866513,19.7,14.363495396316313,2.363865121940755,0.28610959649086,0.011692071333527565,0.5161688923835754,7,0.06860249489545822,1
triviaqa_00181_t1.0,In which US state is the Green Mountains Range?,Geography,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,0.0,1,0.0,0
triviaqa_00182_t1.0,Chi is the Chinese year of what?,Social Sciences,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,40.3,56.27263988831517,4.321928094858508,0.38761311769485474,0.006009786855429411,0.6578760743141174,20,0.029367130249738693,1
triviaqa_00183_t1.0,"Which mischievous fairy, also called Robin Goodfellow, appears in Shakespeare's 'A Midsummer Night's Dream'?",Literature,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,1,0.0,0
triviaqa_00184_t1.0,Who partnered Jo Durie when she won the Wimbledon mixed doubles title in 1987?,Humanities,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,11.65,1.0136567466356645,1.7709505944460127,0.18985450267791748,0.030220534652471542,0.361751914024353,6,0.08007266372442245,1
triviaqa_00185_t1.0,"Born 'Lucille LeSueur' , By what name is this actress better known?",Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,12.15,1.5256146302392357,1.9954618442311083,0.25409412384033203,0.005197560414671898,0.46697330474853516,5,0.0775834247469902,1
triviaqa_00186_t1.0,What was the first animated film to be nominated for an Oscar for best picture?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,27.05,7.248965443427083,1.29176014817376,0.14902552962303162,0.05710005760192871,0.29036056995391846,5,0.11351655423641205,1
triviaqa_00187_t1.0,The moons of which planet are named after Shakespearian characters?,STEM,True,False,triviaqa,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.05,1.4309088021254186,17.65,36.83785417203342,1.4366664819109167,0.12318821996450424,0.008138341829180717,0.2433694303035736,4,0.041975393891334534,1
triviaqa_00188_t1.0,Who was the only boxer to win more heavyweight title fights than Mohammed Ali?,Sports,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,9.45,1.4309088021254186,0.5689955935849532,0.05639464408159256,0.02783101238310337,0.11537779122591019,3,0.058803990483284,0
triviaqa_00189_t1.0,What is the name of the Maltese physician and psychologist who coined the term “Lateral Thinking” in the 1960s?,Humanities,False,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.2,0.8717797887081346,74.55,122.19839401563347,4.121928094861394,0.42929181456565857,0.008236774243414402,0.7097815275192261,18,0.016595950350165367,1
triviaqa_00190_t1.0,Estelle Parsons won a best supporting actress Oscar for her role in which 1967 film?,Humanities,False,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,3.8,1.8330302779823358,16.95,8.55847533150619,1.5567796494383834,0.22520282864570618,0.09718811511993408,0.4207255244255066,6,0.1679467260837555,0
triviaqa_00191_t1.0,According to Latin grammatical rules what is the singular of candelabra?,Language,True,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.5,1.2041594578792296,21.8,20.910762779009282,0.8841837197748609,0.06546662747859955,0.009300542064011097,0.13331319391727448,3,0.024909386411309242,0
triviaqa_00192_t1.0,Art Garfunkel trained for which profession although he didn't qualify?,Humanities,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,7.95,4.2482349275905165,2.457717469118607,0.23759034276008606,0.03972723335027695,0.4407702088356018,8,0.0775023028254509,1
triviaqa_00193_t1.0,Who played Brad Pitt’s wife Theresa Mills in the film ‘Seven’?,Humanities,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,46.6,61.83316262330433,3.884183719756106,0.4428371489048004,0.01042682584375143,0.7258627414703369,16,0.04621884226799011,1
triviaqa_00194_t1.0,In which city was John Lennon murdered?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.5,1.5,-1.4428232973175175e-12,0.004690611269325018,0.00015719169459771365,0.009851631708443165,1,0.0004151870671194047,0
triviaqa_00195_t1.0,Which of the London Livery Companies is first in order of preference?,Law & Business,False,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.25,0.8874119674649424,30.1,17.512566916360374,3.3086949695440864,0.32250529527664185,0.031933583319187164,0.5694746375083923,13,0.06144995614886284,1
triviaqa_00196_t1.0,"On 30 September 1399, Henry Bolingbroke, Duke of Lancaster, became better known as whom?",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.2,5.249761899362675,-1.4428232973175175e-12,0.03711637854576111,0.00043969741091132164,0.07668943703174591,1,0.0035669011995196342,0
triviaqa_00197_t1.0,Which US President died in office in July 1850 to be succeeded by his Vice President Millard Fillmore?,Social Sciences,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,-1.4428232973175175e-12,5.960464477539063e-08,0.0,-1.1920928955078125e-07,1,0.0,0
triviaqa_00198_t1.0,"Which US author wrote ‘The Naked and the Dead’, based on his military service in World War II?",Humanities,False,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.55,1.0712142642814275,13.15,0.3570714214271425,0.609840304713515,0.06833773851394653,0.0192882027477026,0.13895294070243835,2,0.05262363702058792,0
triviaqa_00199_t1.0,In which English city is the Anglican cathedral dedicated to St. Philip and the Catholic one to St. Chad?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,6.6,1.2,1.6854752972215634,0.19063615798950195,0.021725691854953766,0.3630844056606293,4,0.0735711008310318,1
triviaqa_00200_t1.0,"Terry Molloy, David Gooderson and Julian Bleach have all portrayed which villain in the UK television series Dr Who?",Humanities,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,6.4,1.2,0.4689955935863958,0.07322948426008224,0.04120657593011856,0.1485227793455124,2,0.0943637266755104,0
triviaqa_00201_t1.0,"Which future Hollywood star got her break as Wonder Girl, Wonder Woman's sister Drusilla?",Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,42.4,99.01131248498831,3.239353872148445,0.31601983308792114,0.02591724321246147,0.5601801872253418,13,0.05262017622590065,1
triviaqa_00202_t1.0,Which infamous character became Pope Alexander VI?,Humanities,False,False,triviaqa,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.05,1.4309088021254186,14.3,4.313930922024598,0.8812908992278072,0.04209454730153084,0.0010762859601527452,0.08675471693277359,2,0.00809399038553238,1
triviaqa_00203_t1.0,Erotology is the study of what?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.2,4.28485705712571,1.1917601481752027,0.06169158220291138,0.007317212875932455,0.1258709728717804,4,0.019280551001429558,0
triviaqa_00204_t1.0,What homonymic word refers both to a pit and a hunted animal?,Language,False,False,triviaqa,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.25,1.4448183276799889,6.0,3.24037034920393,3.6414460711438803,0.37235915660858154,0.024271221831440926,0.637965202331543,15,0.042246297001838684,1
triviaqa_00205_t1.0,The 1965 film ‘The Heroes of Telemark’ is set in which European country?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.05,0.21794494717703367,-1.4428232973175175e-12,0.002977797295898199,0.0001516607590019703,0.006259567569941282,1,0.00035265323822386563,0
triviaqa_00206_t1.0,"What separates Wales from Devon, England?",Geography,True,False,triviaqa,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.65,1.388344337691482,28.55,28.30101588282654,3.003701696042921,0.32969340682029724,0.017996912822127342,0.5796726942062378,10,0.064144067466259,1
triviaqa_00207_t1.0,"Which 1989 music video of Madonna attracted criticism for showing images like her making love to Saint Martin de Porres, use of Catholic iconography including a scene where she develops stigmata as well as cross burning?",Humanities,False,False,triviaqa,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.4,1.9595917942265426,12.5,3.3241540277189325,2.3086949695541854,0.33626338839530945,0.022004317492246628,0.5888989567756653,6,0.10639552026987076,0
triviaqa_00208_t1.0,"What name is given to the curve seen at the surface of a liquid, particularly in a narrow tube?",STEM,False,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.4,1.42828568570857,9.1,2.4879710609249455,1.0219280948815916,0.13512471318244934,0.07148976624011993,0.26525333523750305,4,0.1446918100118637,0
triviaqa_00209_t1.0,"In the culinary world, what word is used for the edible offal of a fowl, typically including the heart, gizzard and liver?",Humanities,False,False,triviaqa,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.4,1.624807680927192,15.3,34.34981804900865,1.4609640474379104,0.19022774696350098,0.039243049919605255,0.36238840222358704,4,0.09385756403207779,0
triviaqa_00210_t1.0,The ancient pre-scientific system of classifying all universal matter as Water/Air/Fire/Earth/Aether is called the Classical?,STEM,True,False,triviaqa,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.35,1.3143439428094914,17.3,27.966229635043764,3.241446071148209,0.3840761184692383,0.01248705293983221,0.653302788734436,12,0.08180597424507141,0
triviaqa_00211_t1.0,What Caribbean nation is considered the first black-led republic in the world?,Social Sciences,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,0.0,0.0,-3.5762786865234375e-07,1,5.684341886080802e-14,0
triviaqa_00212_t1.0,The Hindi/Sanskrit 'kotwal' refers to what profession in India?,Social Sciences,True,False,triviaqa,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,3.55,1.6271140095272978,20.15,20.259010341080334,3.546439344649374,0.2635008692741394,0.037467148154973984,0.4816518723964691,15,0.06438923627138138,0
triviaqa_00213_t1.0,Who won baseball's first World Series of the 80s?,Sports,True,False,triviaqa,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,3.65,1.4924811556599298,18.35,5.738248861804443,2.0232196723268516,0.15965713560581207,0.010207012295722961,0.3092881143093109,6,0.04145282879471779,0
triviaqa_00214_t1.0,"Who is the vice President of the,USA?",Social Sciences,False,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,4.1,1.374772708486752,21.2,24.749949494897965,2.0814963295185764,0.23336896300315857,0.05445973202586174,0.4339754581451416,7,0.10429313778877258,0
triviaqa_00215_t1.0,The 'impossible' Penrose Stairs and Devil's Pitchfork are famous?,STEM,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,32.55,33.461134170855594,3.9841837197546632,0.4423355162143707,0.024774545803666115,0.725273847579956,17,0.040260788053274155,1
triviaqa_00216_t1.0,"What is the surname of the father and son who rode Grand National winners, L'Escargot in 1975 and Bobbyjo in 1999?",STEM,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.7,0.45825756949558394,6.9,2.0223748416156684,3.7841837197575474,0.38694465160369873,0.003340282244607806,0.6570138931274414,15,0.02042122185230255,1
triviaqa_00217_t1.0,Which car company produces a model called Eos?,STEM,True,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,9.7,1.3076696830622023,0.28639695711307084,0.013427317142486572,0.0031164586544036865,0.028077853843569756,2,0.007095559500157833,0
triviaqa_00218_t1.0,"""""""The Hunchback of Notre Dame"""" by Victor Hugo is one of the greatest ever French novels. What is the original French title of the book ?""",Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.9,12.41329931968129,0.28639695711307084,0.018807824701070786,0.004515092354267836,0.03922291472554207,2,0.010186253115534782,0
triviaqa_00219_t1.0,Where has Baroness Royall of Blaisdon led the opposition since May 2010?,Social Sciences,True,False,triviaqa,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.8,1.469693845669907,22.95,14.827255309058383,1.6010143058010642,0.11140408366918564,0.004244388081133366,0.2214706391096115,4,0.02207312174141407,0
triviaqa_00220_t1.0,Au is the chemical symbol of what element?,STEM,False,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,3.9,1.7,8.0,15.17893276880822,1.4190352743316528,0.18745341897010803,0.05655764415860176,0.3576507568359375,5,0.127750426530838,0
triviaqa_00221_t1.0,The Earth's Equator is approximately how many millions of metres in length?,STEM,False,False,triviaqa,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.9,1.5132745950421558,5.15,2.0316249653910043,1.765957320943404,0.18992669880390167,0.009358333423733711,0.3618749976158142,4,0.055678196251392365,0
triviaqa_00222_t1.0,Who was the only fictional character to feature in Time Magazine's 100 most important people of the 20th Century?,Humanities,False,True,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703367,82.75,139.94387267758455,3.339353872147002,0.35505932569503784,0.04298218712210655,0.614791214466095,14,0.0648401528596878,1
triviaqa_00223_t1.0,"In 2005, Dan Wheldon became the first British competitor to win what event in over 30 years?",STEM,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.05,4.674130935264865,0.609840304713515,0.06568972021341324,0.004989939741790295,0.13375204801559448,2,0.015846217051148415,0
triviaqa_00224_t1.0,Which cartoon title character has a friend called Captain Haddock?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,1,0.0,0
triviaqa_00225_t1.0,George W Bush was given which diminutive herbaceous nickname?,Humanities,True,False,triviaqa,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,3.3,1.9,58.15,87.87392958096274,3.3464393446522593,0.2188774049282074,0.02198629081249237,0.410366028547287,13,0.043409090489149094,0
triviaqa_00226_t1.0,Clement (Clym) Yeobright is a leading character in which novel?,Humanities,True,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.4,1.2000000000000002,22.4,13.521834195108296,3.9219280948642794,0.4848474860191345,0.010904788039624691,0.7732816934585571,16,0.02322416752576828,1
triviaqa_00227_t1.0,The flag of the Isle of Man is a triskelion on what colour background?,Other,True,False,triviaqa,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,2.75,1.8674849396983098,19.25,19.253246479490155,3.2464393446537025,0.2844012975692749,0.019443778321146965,0.5135982036590576,12,0.05000530555844307,1
triviaqa_00228_t1.0,The Carnegie family fortune was built around Andrew Carnegie’s success in manufacture in which industry?,Social Sciences,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,-3.5762786865234375e-07,1,5.684341886080802e-14,0
triviaqa_00229_t1.0,What story introduced the Cybermen?,STEM,False,False,triviaqa,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.3,1.6155494421403513,19.0,24.651571957990836,2.3854752972172353,0.326764315366745,0.016743751242756844,0.5755300521850586,7,0.09243863075971603,1
triviaqa_00230_t1.0,Which number Beethoven symphony is known as ‘The Pastoral’?,STEM,True,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4000000000000001,10.4,7.545859791965394,2.2149798205063824,0.25109273195266724,0.01068822480738163,0.4622502326965332,7,0.08069365471601486,0
triviaqa_00231_t1.0,Which millionaire introduced a free school milk programme in Chicago to combat rickets?,Social Sciences,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,16.25,3.462296925452813,3.5219280948686063,0.3904649615287781,0.002500627189874649,0.6615442037582397,13,0.03245162591338158,1
triviaqa_00232_t1.0,Which English Rugby Union team play their home games at Adams Park?,Sports,False,False,triviaqa,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,3.5,1.6881943016134133,9.0,5.558776843874918,1.8387586809063523,0.28685593605041504,0.03902647644281387,0.5172901153564453,6,0.1174570769071579,0
triviaqa_00233_t1.0,"Wardenclyffe Tower in Shoreham, New York was designed by which genius who intended to showcase it for demonstrations of wireless power transmission?",STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,-1.4428232973175175e-12,0.0,0.0,0.0,1,0.0,0
triviaqa_00234_t1.0,Probably best remembered as being chief presenter of ITV's News At Ten between 1976 and 1991which British journalist and broadcaster sadly passed away on July 20th 2012?,Humanities,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.2179449471770337,30.95,40.29575039628869,3.9219280948628366,0.3543943762779236,0.009315433911979198,0.6138878464698792,17,0.019992245361208916,1
triviaqa_00235_t1.0,What is the square root of 169?,STEM,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,0.0,5.364418029785156e-07,1,2.2737367544323206e-13,0
triviaqa_00236_t1.0,What is the name of the local pub in Heartbeat,Humanities,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.49749371855331,35.75,40.365672297138815,4.221928094859951,0.4563594460487366,0.00606787484139204,0.7415311932563782,19,0.019363127648830414,1
triviaqa_00237_t1.0,Which fictional girls' boarding school was created by the cartoonist Ronald Searle,Humanities,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.6,1.2,14.25,6.283908019696023,1.1219280948801489,0.11159391701221466,0.05896875262260437,0.22182585299015045,5,0.11376344412565231,0
triviaqa_00238_t1.0,In which mountains does the Loire river rise?,STEM,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,18.4,4.305810028322197,1.781496329521462,0.20753343403339386,0.026201680302619934,0.39157551527023315,5,0.08378096669912338,1
triviaqa_00239_t1.0,Whose 1960 recording “The Twist” spawned a craze for the dance of that name?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,-1.4428232973175175e-12,0.0,0.0,5.960464477539063e-08,1,0.0,0
triviaqa_00240_t1.0,Who won the World Professional Snooker Championship six times in the 1970s?,Sports,True,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,12.0,1.2649110640673518,1.9772354454010943,0.27665480971336365,0.015390260145068169,0.5018653273582458,5,0.09208305925130844,1
triviaqa_00241_t1.0,Which U.S. air base in Britain was the scene of a long running women's anti nuclear protest in the 1980s,Social Sciences,False,False,triviaqa,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.25,1.6085707942145413,12.55,2.692118125194361,2.5464393446594737,0.28170791268348694,0.02131197229027748,0.5095335841178894,8,0.08663604408502579,1
triviaqa_00242_t1.0,"Produced between 1970 and 1974, what is a Bond Bug?",STEM,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,23.45,39.282916134116114,3.284183719761876,0.4570307731628418,0.012492247857153416,0.7422993779182434,12,0.05791888386011124,1
triviaqa_00243_t1.0,Where in Scotland is Dunvegan Castle?,Humanities,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.4,1.9078784028338918,-1.4428232973175175e-12,0.0031107813119888306,3.840794761345023e-06,0.006539105903357267,1,4.6517005102941766e-05,0
triviaqa_00244_t1.0,"Who was manager of Sheffield Wednesday when they won the League Cup in 1991, beating Manchester United in the final ?",Sports,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.55,0.4974937185533099,36.45,68.89591787617029,3.6841837197575473,0.3269880712032318,0.012166790664196014,0.5758472681045532,15,0.02827879972755909,1
triviaqa_00245_t1.0,"The old British slang to 'shop' someone, meaning to betray someone, or inform an authority of someone's wrong-doing, derives from 'shop' meaning?",Humanities,True,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.9,1.1357816691600546,43.9,54.70182812301614,4.221928094859951,0.4259118437767029,0.016868149861693382,0.7057083249092102,19,0.031051192432641983,1
triviaqa_00246_t1.0,"Disaronno is an 'amaretto' liqueur with a characteristic bitter-almond taste, however it doesn't contain any nuts at all; from the kernel of which fruit does the flavour come?",STEM,False,False,triviaqa,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.4,1.2,9.45,4.758938957372746,2.2954618442282224,0.2335011214017868,0.013689884915947914,0.4341888427734375,7,0.06976374238729477,0
triviaqa_00247_t1.0,"Geoff Capes, twice the world's strongest man, won 2 Olympic Games gold medals in which sport?",Sports,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,13.4,0.4898979485566356,0.9709505944517833,0.0374588705599308,0.0002904678985942155,0.07738369703292847,2,0.005615361034870148,1
triviaqa_00248_t1.0,The remains of which ancient city were discovered by Heinrich Schliemann in the 1870s?,Humanities,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,0.0,0.0,2.384185791015625e-07,1,3.197442310920451e-14,0
triviaqa_00249_t1.0,The Wimbledon tennis tournament is held at which tennis club in London?,Humanities,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,39.8,4.64327470649756,-1.4428232973175175e-12,0.02154562994837761,0.0002945091691799462,0.044870588928461075,1,0.0017427211860194802,0
