prompt_id,question,domain_canonical,domain_inconsistent,adversarial,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,M_bar,K,sig2_S,label
triviaqa_00182_t1.0,Chi is the Chinese year of what?,Social Sciences,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.4,0.48989794855663565,40.3,56.27263988831517,4.321928094858508,0.38761308789253235,37.959068298339844,20,0.029367120936512947,1
triviaqa_00183_t1.0,"Which mischievous fairy, also called Robin Goodfellow, appears in Shakespeare's 'A Midsummer Night's Dream'?",Literature,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,14.835992813110352,1,0.0,0
triviaqa_00184_t1.0,Who partnered Jo Durie when she won the Wimbledon mixed doubles title in 1987?,Humanities,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,11.65,1.0136567466356645,1.7709505944460127,0.18985460698604584,29.414478302001953,6,0.08007265627384186,1
triviaqa_00185_t1.0,"Born 'Lucille LeSueur' , By what name is this actress better known?",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,12.15,1.5256146302392357,1.9954618442311083,0.25409406423568726,28.81600570678711,5,0.07758330553770065,1
triviaqa_00186_t1.0,What was the first animated film to be nominated for an Oscar for best picture?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,27.05,7.248965443427083,1.29176014817376,0.14902548491954803,36.55615234375,5,0.11351661384105682,1
triviaqa_00187_t1.0,The moons of which planet are named after Shakespearian characters?,STEM,True,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.05,1.4309088021254186,17.65,36.83785417203342,1.4366664819109167,0.12318821251392365,25.25786590576172,4,0.041975442320108414,1
triviaqa_00188_t1.0,Who was the only boxer to win more heavyweight title fights than Mohammed Ali?,Sports,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,9.45,1.4309088021254186,0.5689955935849532,0.056394629180431366,15.857030868530273,3,0.058803949505090714,0
triviaqa_00189_t1.0,What is the name of the Maltese physician and psychologist who coined the term “Lateral Thinking” in the 1960s?,Humanities,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.2,0.8717797887081346,74.55,122.19839401563347,4.121928094861394,0.42929181456565857,34.53475570678711,18,0.016595950350165367,1
triviaqa_00190_t1.0,Estelle Parsons won a best supporting actress Oscar for her role in which 1967 film?,Humanities,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,3.8,1.8330302779823358,16.95,8.55847533150619,1.5567796494383834,0.22520284354686737,23.826505661010742,6,0.16794683039188385,0
triviaqa_00191_t1.0,According to Latin grammatical rules what is the singular of candelabra?,Language,True,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.5,1.2041594578792296,21.8,20.910762779009282,0.8841837197748609,0.06546647101640701,21.924455642700195,3,0.024909378960728645,0
triviaqa_00192_t1.0,Art Garfunkel trained for which profession although he didn't qualify?,Humanities,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,7.95,4.2482349275905165,2.457717469118607,0.23759040236473083,39.00635528564453,8,0.07750238478183746,1
triviaqa_00193_t1.0,Who played Brad Pitt’s wife Theresa Mills in the film ‘Seven’?,Humanities,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,46.6,61.83316262330433,3.884183719756106,0.4428371489048004,54.62736892700195,16,0.04621883109211922,1
triviaqa_00194_t1.0,In which city was John Lennon murdered?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.5,1.5,-1.4428232973175175e-12,0.004690611269325018,15.128007888793945,1,0.0004151870671194047,0
triviaqa_00195_t1.0,Which of the London Livery Companies is first in order of preference?,Law & Business,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.25,0.8874119674649424,30.1,17.512566916360374,3.3086949695440864,0.32250529527664185,33.77014923095703,13,0.06144997477531433,1
triviaqa_00196_t1.0,"On 30 September 1399, Henry Bolingbroke, Duke of Lancaster, became better known as whom?",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.2,5.249761899362675,-1.4428232973175175e-12,0.03711644560098648,15.592962265014648,1,0.0035668937489390373,0
triviaqa_00197_t1.0,Which US President died in office in July 1850 to be succeeded by his Vice President Millard Fillmore?,Social Sciences,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,-1.4428232973175175e-12,0.0,15.095797538757324,1,1.4210854715202004e-14,0
triviaqa_00198_t1.0,"Which US author wrote ‘The Naked and the Dead’, based on his military service in World War II?",Humanities,False,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.55,1.0712142642814275,13.15,0.3570714214271425,0.609840304713515,0.06833772361278534,17.76987648010254,2,0.05262349918484688,0
triviaqa_00199_t1.0,In which English city is the Anglican cathedral dedicated to St. Philip and the Catholic one to St. Chad?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,6.6,1.2,1.6854752972215634,0.1906360685825348,25.05613136291504,4,0.07357107102870941,1
triviaqa_00200_t1.0,"Terry Molloy, David Gooderson and Julian Bleach have all portrayed which villain in the UK television series Dr Who?",Humanities,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,6.4,1.2,0.4689955935863958,0.07322969287633896,18.294570922851562,2,0.09436339139938354,0
triviaqa_00201_t1.0,"Which future Hollywood star got her break as Wonder Girl, Wonder Woman's sister Drusilla?",Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,42.4,99.01131248498831,3.239353872148445,0.31601983308792114,33.253135681152344,13,0.05262016877532005,1
triviaqa_00202_t1.0,Which infamous character became Pope Alexander VI?,Humanities,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.05,1.4309088021254186,14.3,4.313930922024598,0.8812908992278072,0.04209447279572487,20.673908233642578,2,0.00809402298182249,1
triviaqa_00203_t1.0,Erotology is the study of what?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.2,4.28485705712571,1.1917601481752027,0.06169171258807182,19.26836395263672,4,0.01928050071001053,0
triviaqa_00204_t1.0,What homonymic word refers both to a pit and a hunted animal?,Language,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.25,1.4448183276799889,6.0,3.24037034920393,3.6414460711438803,0.37235909700393677,37.014076232910156,15,0.042246267199516296,1
triviaqa_00205_t1.0,The 1965 film ‘The Heroes of Telemark’ is set in which European country?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.05,0.21794494717703367,-1.4428232973175175e-12,0.0029777318704873323,13.057958602905273,1,0.0003526529180817306,0
triviaqa_00206_t1.0,"What separates Wales from Devon, England?",Geography,True,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.65,1.388344337691482,28.55,28.30101588282654,3.003701696042921,0.329693466424942,31.294025421142578,10,0.06414403021335602,1
triviaqa_00207_t1.0,"Which 1989 music video of Madonna attracted criticism for showing images like her making love to Saint Martin de Porres, use of Catholic iconography including a scene where she develops stigmata as well as cross burning?",Humanities,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.4,1.9595917942265426,12.5,3.3241540277189325,2.3086949695541854,0.3362632393836975,37.4261360168457,6,0.10639552026987076,0
triviaqa_00208_t1.0,"What name is given to the curve seen at the surface of a liquid, particularly in a narrow tube?",STEM,False,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.4,1.42828568570857,9.1,2.4879710609249455,1.0219280948815916,0.1351245939731598,22.28767967224121,4,0.1446918547153473,0
triviaqa_00209_t1.0,"In the culinary world, what word is used for the edible offal of a fowl, typically including the heart, gizzard and liver?",Humanities,False,False,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.4,1.624807680927192,15.3,34.34981804900865,1.4609640474379104,0.19022773206233978,29.8641414642334,4,0.093857541680336,0
triviaqa_00210_t1.0,The ancient pre-scientific system of classifying all universal matter as Water/Air/Fire/Earth/Aether is called the Classical?,STEM,True,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.35,1.3143439428094914,17.3,27.966229635043764,3.241446071148209,0.3840760588645935,34.35607147216797,12,0.0818060040473938,0
triviaqa_00211_t1.0,What Caribbean nation is considered the first black-led republic in the world?,Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,10.306436538696289,1,1.4210854715202004e-14,0
triviaqa_00212_t1.0,The Hindi/Sanskrit 'kotwal' refers to what profession in India?,Social Sciences,True,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.55,1.6271140095272978,20.15,20.259010341080334,3.546439344649374,0.2635008692741394,31.103744506835938,15,0.06438923627138138,0
triviaqa_00213_t1.0,Who won baseball's first World Series of the 80s?,Sports,True,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.65,1.4924811556599298,18.35,5.738248861804443,2.0232196723268516,0.15965715050697327,22.606975555419922,6,0.041452787816524506,0
triviaqa_00214_t1.0,"Who is the vice President of the,USA?",Social Sciences,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,4.1,1.374772708486752,21.2,24.749949494897965,2.0814963295185764,0.23336906731128693,26.167560577392578,7,0.1042931005358696,0
triviaqa_00215_t1.0,The 'impossible' Penrose Stairs and Devil's Pitchfork are famous?,STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,32.55,33.461134170855594,3.9841837197546632,0.4423355460166931,50.88776397705078,17,0.04026080295443535,1
triviaqa_00216_t1.0,"What is the surname of the father and son who rode Grand National winners, L'Escargot in 1975 and Bobbyjo in 1999?",STEM,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.7,0.45825756949558394,6.9,2.0223748416156684,3.7841837197575474,0.38694465160369873,31.364429473876953,15,0.020421214401721954,1
triviaqa_00217_t1.0,Which car company produces a model called Eos?,STEM,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,9.7,1.3076696830622023,0.28639695711307084,0.01342726033180952,15.606488227844238,2,0.007095528766512871,0
triviaqa_00218_t1.0,"""""""The Hunchback of Notre Dame"""" by Victor Hugo is one of the greatest ever French novels. What is the original French title of the book ?""",Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.9,12.41329931968129,0.28639695711307084,0.018807893618941307,16.287235260009766,2,0.010186245664954185,0
triviaqa_00219_t1.0,Where has Baroness Royall of Blaisdon led the opposition since May 2010?,Social Sciences,True,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.8,1.469693845669907,22.95,14.827255309058383,1.6010143058010642,0.11140395700931549,24.202831268310547,4,0.022073108702898026,0
triviaqa_00220_t1.0,Au is the chemical symbol of what element?,STEM,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,3.9,1.7,8.0,15.17893276880822,1.4190352743316528,0.1874534785747528,22.998058319091797,5,0.1277502030134201,0
triviaqa_00221_t1.0,The Earth's Equator is approximately how many millions of metres in length?,STEM,False,False,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.9,1.5132745950421558,5.15,2.0316249653910043,1.765957320943404,0.1899266242980957,30.4735164642334,4,0.05567818507552147,0
triviaqa_00222_t1.0,Who was the only fictional character to feature in Time Magazine's 100 most important people of the 20th Century?,Humanities,False,True,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703367,82.75,139.94387267758455,3.339353872147002,0.3550593852996826,32.4808349609375,14,0.06484010815620422,1
triviaqa_00223_t1.0,"In 2005, Dan Wheldon became the first British competitor to win what event in over 30 years?",STEM,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.05,4.674130935264865,0.609840304713515,0.06568979471921921,19.487756729125977,2,0.015846218913793564,0
triviaqa_00224_t1.0,Which cartoon title character has a friend called Captain Haddock?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,-1.4428232973175175e-12,-1.1920928955078125e-07,15.354023933410645,1,0.0,0
triviaqa_00225_t1.0,George W Bush was given which diminutive herbaceous nickname?,Humanities,True,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.3,1.9,58.15,87.87392958096274,3.3464393446522593,0.21887750923633575,27.673486709594727,13,0.043409090489149094,0
triviaqa_00226_t1.0,Clement (Clym) Yeobright is a leading character in which novel?,Humanities,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.4,1.2000000000000002,22.4,13.521834195108296,3.9219280948642794,0.48484745621681213,34.517642974853516,16,0.023224158212542534,1
triviaqa_00227_t1.0,The flag of the Isle of Man is a triskelion on what colour background?,Other,True,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,2.75,1.8674849396983098,19.25,19.253246479490155,3.2464393446537025,0.2844012379646301,30.84673500061035,12,0.05000532045960426,1
triviaqa_00228_t1.0,The Carnegie family fortune was built around Andrew Carnegie’s success in manufacture in which industry?,Social Sciences,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,0.0,15.357511520385742,1,1.4210854715202004e-14,0
triviaqa_00229_t1.0,What story introduced the Cybermen?,STEM,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.3,1.6155494421403513,19.0,24.651571957990836,2.3854752972172353,0.326764315366745,33.33359146118164,7,0.09243861585855484,1
triviaqa_00230_t1.0,Which number Beethoven symphony is known as ‘The Pastoral’?,STEM,True,False,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4000000000000001,10.4,7.545859791965394,2.2149798205063824,0.25109273195266724,27.608211517333984,7,0.08069362491369247,0
triviaqa_00231_t1.0,Which millionaire introduced a free school milk programme in Chicago to combat rickets?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,16.25,3.462296925452813,3.5219280948686063,0.39046505093574524,30.914794921875,13,0.03245161473751068,1
triviaqa_00232_t1.0,Which English Rugby Union team play their home games at Adams Park?,Sports,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.5,1.6881943016134133,9.0,5.558776843874918,1.8387586809063523,0.2868560552597046,24.278528213500977,6,0.11745701730251312,0
triviaqa_00233_t1.0,"Wardenclyffe Tower in Shoreham, New York was designed by which genius who intended to showcase it for demonstrations of wireless power transmission?",STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,-1.4428232973175175e-12,-2.384185791015625e-07,14.842114448547363,1,0.0,0
triviaqa_00234_t1.0,Probably best remembered as being chief presenter of ITV's News At Ten between 1976 and 1991which British journalist and broadcaster sadly passed away on July 20th 2012?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.2179449471770337,30.95,40.29575039628869,3.9219280948628366,0.35439440608024597,31.454532623291016,17,0.019992243498563766,1
triviaqa_00235_t1.0,What is the square root of 169?,STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,-1.4428232973175175e-12,1.1920928955078125e-07,15.556974411010742,1,3.197442310920451e-14,0
triviaqa_00236_t1.0,What is the name of the local pub in Heartbeat,Humanities,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.49749371855331,35.75,40.365672297138815,4.221928094859951,0.456359326839447,35.29035186767578,19,0.019363131374120712,1
triviaqa_00237_t1.0,Which fictional girls' boarding school was created by the cartoonist Ronald Searle,Humanities,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.6,1.2,14.25,6.283908019696023,1.1219280948801489,0.11159384250640869,20.73466682434082,5,0.11376355588436127,0
triviaqa_00238_t1.0,In which mountains does the Loire river rise?,STEM,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,18.4,4.305810028322197,1.781496329521462,0.20753340423107147,32.90045166015625,5,0.08378104120492935,1
triviaqa_00239_t1.0,Whose 1960 recording “The Twist” spawned a craze for the dance of that name?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,-1.4428232973175175e-12,-2.9802322387695312e-08,16.08642578125,1,0.0,0
triviaqa_00240_t1.0,Who won the World Professional Snooker Championship six times in the 1970s?,Sports,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,12.0,1.2649110640673518,1.9772354454010943,0.2766548693180084,30.50262451171875,5,0.09208306670188904,1
triviaqa_00241_t1.0,Which U.S. air base in Britain was the scene of a long running women's anti nuclear protest in the 1980s,Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.25,1.6085707942145413,12.55,2.692118125194361,2.5464393446594737,0.28170785307884216,27.82571792602539,8,0.08663611114025116,1
triviaqa_00242_t1.0,"Produced between 1970 and 1974, what is a Bond Bug?",STEM,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,23.45,39.282916134116114,3.284183719761876,0.4570307731628418,40.024658203125,12,0.057918861508369446,1
triviaqa_00243_t1.0,Where in Scotland is Dunvegan Castle?,Humanities,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.4,1.9078784028338918,-1.4428232973175175e-12,0.003110778285190463,13.975621223449707,1,4.651678682421334e-05,0
triviaqa_00244_t1.0,"Who was manager of Sheffield Wednesday when they won the League Cup in 1991, beating Manchester United in the final ?",Sports,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.55,0.4974937185533099,36.45,68.89591787617029,3.6841837197575473,0.3269881010055542,32.468502044677734,15,0.02827879786491394,1
triviaqa_00245_t1.0,"The old British slang to 'shop' someone, meaning to betray someone, or inform an authority of someone's wrong-doing, derives from 'shop' meaning?",Humanities,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.9,1.1357816691600546,43.9,54.70182812301614,4.221928094859951,0.42591190338134766,50.50895690917969,19,0.031051181256771088,1
triviaqa_00246_t1.0,"Disaronno is an 'amaretto' liqueur with a characteristic bitter-almond taste, however it doesn't contain any nuts at all; from the kernel of which fruit does the flavour come?",STEM,False,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.4,1.2,9.45,4.758938957372746,2.2954618442282224,0.23350104689598083,25.882781982421875,7,0.06976375728845596,0
triviaqa_00247_t1.0,"Geoff Capes, twice the world's strongest man, won 2 Olympic Games gold medals in which sport?",Sports,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,13.4,0.4898979485566356,0.9709505944517833,0.037458810955286026,48.25663375854492,2,0.005615330766886473,1
triviaqa_00248_t1.0,The remains of which ancient city were discovered by Heinrich Schliemann in the 1870s?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175175e-12,-2.384185791015625e-07,14.685940742492676,1,0.0,0
triviaqa_00249_t1.0,The Wimbledon tennis tournament is held at which tennis club in London?,Humanities,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,39.8,4.64327470649756,-1.4428232973175175e-12,0.021545594558119774,17.394145965576172,1,0.0017427196726202965,0
triviaqa_00250_t1.0,Two of Peter O'Toole's nominations for Best Actor 'Oscar' were for playing which English king in two different films?,Humanities,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,25.8,16.123275101541868,0.7475846798202459,0.06726936250925064,20.737037658691406,3,0.007195988669991493,0
triviaqa_00251_t1.0,What is the official color of the UPS trucks?,Social Sciences,True,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,-1.4428232973175175e-12,0.0,14.668574333190918,1,0.0,0
triviaqa_00252_t1.0,"""Which country did Tsar Nicholas I of Russia call """"the sick man of Europe""""?""",Humanities,True,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.05,0.739932429347437,12.45,15.183790699295086,1.97095059444457,0.15231823921203613,22.508930206298828,7,0.062720388174057,1
triviaqa_00253_t1.0,Which former West Indian fast bowler was known as 'Whispering Death'?,STEM,True,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.95,1.5321553446044565,14.8,1.6,1.9128876215095043,0.2514253556728363,29.93441390991211,6,0.09535608440637589,1
triviaqa_00254_t1.0,"What nickname was given to Ana Cumpna, also known as Anna Sage, who betrayed John Dillinger to the police when he attended the Biograph Theater in Chicago?",Social Sciences,True,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.45,1.2031209415515964,23.6,13.577186748365802,3.8219280948642798,0.4097859859466553,39.871253967285156,16,0.03447924181818962,1
triviaqa_00255_t1.0,How many stars are on the national flag of New Zealand?,Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,2.85,1.9563997546513852,5.9,14.08864791241516,1.8128876215109468,0.1521751582622528,34.90266418457031,5,0.035848475992679596,1
triviaqa_00256_t1.0,Christian is the lead character in the film 2015 adaptation of what extraordinarily successful book?,Humanities,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,11.65,3.5535193822462827,2.1609640474335823,0.32738059759140015,43.89038848876953,7,0.12073010951280594,1
triviaqa_00257_t1.0,Which historically contested region did Russia annexe from Ukraine in February 2014?,Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,-1.4428232973175175e-12,0.0,13.409730911254883,1,3.197442310920451e-14,0
triviaqa_00258_t1.0,Who wrote the 1951 novel ‘From here to Eternity’?,Humanities,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,-1.4428232973175175e-12,0.0,10.840136528015137,1,1.4210854715202004e-14,0
triviaqa_00259_t1.0,Name the space craft that exploded 72 seconds after lift off killing all 7 crew members in 1986.,STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.55,4.488596662655267,0.4689955935863958,0.01937013864517212,16.614215850830078,2,0.00595990801230073,0
triviaqa_00260_t1.0,"What was the US spacecraft first to return images of Mars to Earth, in July 1965?",STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.7,0.714142842854285,-1.4428232973175175e-12,0.013938638381659985,16.157108306884766,1,0.0023143484722822905,0
triviaqa_00261_t1.0,"Toothpaste, turtle, oxblood, oilie/oily, ade, and swirly are types of what?",STEM,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.6,0.48989794855663565,19.35,30.619070854616083,3.6219280948671635,0.41506823897361755,39.370521545410156,14,0.03361544758081436,1
triviaqa_00262_t1.0,"What metabolic disorder takes its name from Greek 'siphon', referring to excessive urine production?",Medicine & Health,False,False,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.5,1.6881943016134133,38.4,71.32489046609186,3.1414460711496517,0.24838633835315704,37.944393157958984,11,0.04170941933989525,1
triviaqa_00263_t1.0,"Which Bond villain has been played by Telly Savalas, Donald Pleasance, Charles Gray, and Max Von Sydow?",STEM,True,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,3.95,1.627114009527298,11.5,5.472659317004851,1.781496329521462,0.22702845931053162,22.613719940185547,5,0.1320427507162094,0
triviaqa_00264_t1.0,"Which word can be a golf term, a Space vehicle or a one time boy's comic?",STEM,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.3,1.5524174696260025,10.6,18.20823989297153,2.646439344658031,0.3109871447086334,26.469356536865234,9,0.07448101043701172,1
triviaqa_00265_t1.0,What award is given for a wound in the American forces,Medicine & Health,True,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,12.2,0.6,0.4689955935863958,0.06079845502972603,18.627452850341797,2,0.06588735431432724,0
triviaqa_00266_t1.0,"In which postcode area are the Wimbledon Championships held? SW15, SW17 or SW19?",STEM,True,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,17.3,44.000113636216895,0.8475846798188033,0.055646754801273346,19.28714370727539,4,0.039696015417575836,0
triviaqa_00267_t1.0,Of which country is Manama the capital?,Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175175e-12,5.960464477539063e-08,13.93334674835205,1,0.0,0
triviaqa_00268_t1.0,Formula 1 - On which racetrack was the World Champion Ayrton Senna killed?,STEM,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.55,1.627114009527298,18.75,25.98244599724976,2.119973094011876,0.2820427715778351,20.86550521850586,7,0.11711206287145615,0
triviaqa_00269_t1.0,"In the NATO alphabet, what word is used to denote the letter N?",STEM,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175175e-12,0.0,15.655050277709961,1,0.0,0
triviaqa_00270_t1.0,The Vinson Massif is the highest mountain of which continent?,STEM,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,10.3,0.9,0.4689955935863958,0.04304656386375427,16.295507431030273,2,0.03363647311925888,0
triviaqa_00271_t1.0,In what European city was snooker player John Higgins stung by the News of the World newspaper relating to an alleged betting fix?,Humanities,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.6,0.48989794855663565,8.6,2.6153393661244038,2.9659573209333048,0.18878130614757538,23.9765682220459,11,0.03667670860886574,1
triviaqa_00272_t1.0,What is the furcula of a bird more commonly called?,STEM,False,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.6,1.2,8.8,1.630950643030009,0.5689955935849532,0.07531005889177322,18.931804656982422,3,0.07954095304012299,0
triviaqa_00273_t1.0,"In 1941, Iran was invaded by Britain and which other country?",Social Sciences,False,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.4,1.2,13.5,3.398529093593286,0.28639695711307084,0.023884838446974754,17.743741989135742,2,0.006695962976664305,0
